,train,val,test
0,2,148,571
1,4,337,165
2,5,492,518
3,31,52,910
4,41,506,49
5,46,177,44
6,48,362,272
7,53,864,116
8,57,1016,783
9,64,942,870
10,84,294,741
11,96,69,854
12,97,397,13
13,98,396,80
14,100,345,1051
15,104,382,420
16,107,760,553
17,109,6,28
18,110,879,199
19,119,331,498
20,130,794,223
21,131,998,77
22,147,717,819
23,149,906,460
24,151,734,297
25,155,470,437
26,156,228,805
27,161,365,952
28,162,37,412
29,176,113,115
30,189,830,775
31,192,264,452
32,193,572,20
33,198,366,526
34,206,267,263
35,227,767,992
36,239,768,923
37,245,394,882
38,251,532,1002
39,254,504,62
40,258,330,431
41,262,300,71
42,265,1021,351
43,269,205,766
44,273,752,955
45,276,536,1027
46,280,481,284
47,286,950,61
48,290,534,214
49,302,644,1024
50,304,916,281
51,309,430,122
52,324,327,648
53,329,217,160
54,334,1048,761
55,338,861,542
56,343,310,469
57,349,628,197
58,353,9,522
59,355,451,190
60,359,390,257
61,369,561,66
62,370,157,729
63,371,235,207
64,374,129,785
65,380,789,328
66,383,458,1032
67,387,626,552
68,392,567,762
69,393,426,159
70,400,346,398
71,401,727,285
72,410,546,389
73,423,823,1028
74,424,75,488
75,425,340,332
76,432,713,517
77,440,1030,911
78,443,983,668
79,444,414,735
80,449,1052,905
81,454,169,705
82,466,1005,765
83,468,544,610
84,475,946,745
85,491,702,958
86,500,662,558
87,509,951,584
88,512,971,867
89,524,609,1
90,528,651,489
91,540,795,357
92,547,742,133
93,556,787,706
94,559,786,180
95,566,605,849
96,568,342,898
97,575,891,225
98,582,877,467
99,587,379,538
100,588,388,502
101,590,633,298
102,601,714,474
103,603,,
104,604,,
105,606,,
106,614,,
107,619,,
108,621,,
109,623,,
110,627,,
111,635,,
112,640,,
113,641,,
114,646,,
115,658,,
116,661,,
117,673,,
118,681,,
119,682,,
120,687,,
121,692,,
122,695,,
123,696,,
124,703,,
125,724,,
126,728,,
127,730,,
128,743,,
129,746,,
130,758,,
131,764,,
132,771,,
133,774,,
134,777,,
135,782,,
136,807,,
137,809,,
138,813,,
139,816,,
140,817,,
141,828,,
142,831,,
143,834,,
144,840,,
145,842,,
146,844,,
147,846,,
148,847,,
149,865,,
150,866,,
151,872,,
152,881,,
153,888,,
154,900,,
155,904,,
156,917,,
157,918,,
158,924,,
159,927,,
160,939,,
161,953,,
162,954,,
163,959,,
164,961,,
165,966,,
166,969,,
167,993,,
168,994,,
169,996,,
170,997,,
171,999,,
172,1018,,
173,1019,,
174,1025,,
175,1031,,
176,1037,,
177,1038,,
178,1040,,
179,1049,,
180,3,,
181,7,,
182,8,,
183,10,,
184,11,,
185,12,,
186,14,,
187,15,,
188,16,,
189,17,,
190,18,,
191,19,,
192,21,,
193,22,,
194,23,,
195,24,,
196,26,,
197,27,,
198,29,,
199,30,,
200,32,,
201,33,,
202,34,,
203,35,,
204,36,,
205,38,,
206,39,,
207,40,,
208,42,,
209,43,,
210,47,,
211,50,,
212,51,,
213,54,,
214,55,,
215,56,,
216,58,,
217,59,,
218,60,,
219,63,,
220,65,,
221,67,,
222,68,,
223,70,,
224,72,,
225,73,,
226,74,,
227,76,,
228,78,,
229,79,,
230,81,,
231,82,,
232,83,,
233,85,,
234,86,,
235,87,,
236,88,,
237,89,,
238,90,,
239,91,,
240,92,,
241,93,,
242,94,,
243,95,,
244,99,,
245,101,,
246,102,,
247,103,,
248,105,,
249,106,,
250,111,,
251,112,,
252,114,,
253,117,,
254,118,,
255,120,,
256,121,,
257,123,,
258,124,,
259,125,,
260,126,,
261,127,,
262,128,,
263,132,,
264,134,,
265,135,,
266,136,,
267,137,,
268,138,,
269,139,,
270,140,,
271,141,,
272,142,,
273,143,,
274,144,,
275,145,,
276,146,,
277,150,,
278,152,,
279,153,,
280,154,,
281,158,,
282,163,,
283,164,,
284,166,,
285,167,,
286,168,,
287,170,,
288,171,,
289,172,,
290,173,,
291,174,,
292,175,,
293,179,,
294,181,,
295,182,,
296,183,,
297,184,,
298,185,,
299,186,,
300,187,,
301,188,,
302,191,,
303,194,,
304,196,,
305,200,,
306,201,,
307,202,,
308,203,,
309,204,,
310,208,,
311,209,,
312,210,,
313,211,,
314,212,,
315,213,,
316,215,,
317,216,,
318,218,,
319,219,,
320,221,,
321,222,,
322,224,,
323,226,,
324,229,,
325,230,,
326,231,,
327,232,,
328,233,,
329,234,,
330,236,,
331,237,,
332,238,,
333,240,,
334,241,,
335,242,,
336,243,,
337,244,,
338,246,,
339,247,,
340,248,,
341,249,,
342,250,,
343,252,,
344,253,,
345,255,,
346,256,,
347,259,,
348,260,,
349,261,,
350,266,,
351,268,,
352,270,,
353,271,,
354,274,,
355,275,,
356,277,,
357,278,,
358,282,,
359,283,,
360,287,,
361,288,,
362,289,,
363,291,,
364,293,,
365,295,,
366,296,,
367,299,,
368,301,,
369,303,,
370,305,,
371,306,,
372,308,,
373,311,,
374,312,,
375,313,,
376,314,,
377,315,,
378,316,,
379,317,,
380,318,,
381,319,,
382,320,,
383,321,,
384,322,,
385,323,,
386,325,,
387,326,,
388,333,,
389,335,,
390,336,,
391,339,,
392,341,,
393,344,,
394,347,,
395,348,,
396,350,,
397,352,,
398,354,,
399,356,,
400,358,,
401,360,,
402,361,,
403,363,,
404,364,,
405,367,,
406,368,,
407,372,,
408,373,,
409,375,,
410,376,,
411,377,,
412,378,,
413,381,,
414,384,,
415,385,,
416,386,,
417,391,,
418,395,,
419,402,,
420,403,,
421,404,,
422,405,,
423,406,,
424,408,,
425,409,,
426,411,,
427,413,,
428,416,,
429,417,,
430,418,,
431,419,,
432,421,,
433,422,,
434,427,,
435,428,,
436,429,,
437,433,,
438,434,,
439,435,,
440,436,,
441,438,,
442,439,,
443,441,,
444,442,,
445,445,,
446,446,,
447,447,,
448,448,,
449,450,,
