,train,val,test
0,C3L-04743-27,C3N-03921-21,C3N-02242-26
1,C3N-01410-24,C3N-02193-24,C3N-02144-22
2,C3L-02165-24,C3N-01488-24,C3N-01416-27
3,C3L-02515-25,C3N-03074-23,C3N-03420-21
4,C3L-02165-23,C3N-04330-21,C3N-01409-23
5,C3N-03057-22,C3N-00175-24,C3N-03212-23
6,C3L-03984-28,C3L-02169-23,C3N-02090-27
7,C3N-00549-21,C3N-01489-24,C3L-04784-26
8,C3N-00547-26,C3L-02967-21,C3N-02087-21
9,C3N-02155-26,C3N-00572-22,C3N-03890-22
10,C3L-01683-27,C3N-03222-23,C3L-00510-25
11,C3L-03262-21,C3L-03976-23,C3L-03271-25
12,C3N-00580-21,C3N-00737-27,C3L-04759-22
13,C3N-00579-26,C3N-02758-21,C3L-01889-21
14,C3N-01415-24,C3L-03271-26,C3N-01842-23
15,C3L-00263-27,C3N-01021-23,C3N-02380-22
16,C3N-00547-23,C3N-02919-23,C3L-00973-28
17,C3L-00446-23,C3N-01410-27,C3L-00001-26
18,C3L-02643-22,C3N-04157-21,C3L-04759-25
19,C3N-01417-26,C3L-04759-21,C3N-01071-22
20,C3L-02654-26,C3N-00169-21,C3L-03985-27
21,C3N-02090-21,C3N-01409-24,C3N-03052-23
22,C3N-02143-27,C3N-02926-21,C3N-00199-21
23,C3N-02146-24,C3L-02961-26,C3L-04744-26
24,C3N-02003-22,C3N-00737-22,C3N-01488-26
25,C3N-03225-22,C3N-02090-26,C3N-01016-21
26,C3N-00578-24,C3N-03074-21,C3N-00203-21
27,C3L-02601-21,C3N-00199-23,C3N-03929-23
28,C3N-02155-22,C3N-03420-29,C3N-02158-27
29,C3N-02919-24,C3L-04040-25,C3L-00263-23
30,C3N-00199-26,C3L-04373-26,C3L-02508-26
31,C3N-01842-21,C3N-02422-22,C3N-02421-23
32,C3L-02616-24,C3N-00546-22,C3N-02230-23
33,C3L-04031-21,C3N-02916-23,C3L-02958-26
34,C3N-02242-23,C3L-02165-25,C3N-02919-27
35,C3L-04365-26,C3N-02715-21,C3N-02144-27
36,C3N-03038-21,C3L-04784-21,C3L-02365-23
37,C3N-02230-22,C3N-00293-23,C3N-02948-27
38,C3N-02582-22,C3N-02379-22,C3N-00574-24
39,C3N-02923-27,C3L-03268-22,C3N-02153-27
40,C3N-03929-21,C3N-01414-22,C3L-04370-27
41,C3N-02587-22,C3N-02922-26,C3N-02715-22
42,C3L-00080-26,C3L-03985-21,C3N-03205-23
43,C3N-02087-23,C3N-00217-23,C3N-03233-21
44,C3N-02919-26,C3L-03976-21,C3N-02922-27
45,C3N-03911-23,C3L-02508-23,C3N-00167-24
46,C3N-00294-22,C3N-02155-21,C3N-00293-25
47,C3L-04040-21,C3L-04033-27,C3L-02961-21
48,C3N-01409-21,C3L-00913-22,C3N-03210-23
49,C3L-00368-22,C3N-00549-23,C3L-04743-22
50,C3N-02143-21,C3N-01023-26,C3N-02146-26
51,C3L-02893-22,C3N-04166-22,C3N-02380-21
52,C3N-02290-29,C3N-02231-27,C3N-02158-23
53,C3L-03726-25,C3N-00574-21,C3L-02654-25
54,C3N-02003-23,C3L-01890-26,C3N-00959-21
55,C3L-03969-28,C3N-00223-27,C3L-03985-25
56,C3N-02721-26,C3L-00893-24,C3N-04180-21
57,C3L-04037-25,C3N-02240-22,C3L-02654-24
58,C3N-04171-29,C3N-02150-23,C3N-04297-29
59,C3L-00094-21,C3L-02834-25,C3L-04031-26
60,C3N-02141-23,C3L-01682-23,C3L-00444-22
61,C3N-03921-23,C3N-00574-23,C3N-00550-21
62,C3L-04784-25,C3N-01074-23,C3N-02087-27
63,C3N-02145-23,C3L-04031-22,C3L-04744-25
64,C3N-01417-23,C3L-04376-28,C3N-03233-23
65,C3N-01414-26,C3N-02433-21,C3N-02192-25
66,C3N-01405-21,C3L-03976-22,C3N-03205-21
67,C3N-03202-22,C3N-03054-21,C3N-02231-23
68,C3N-02231-26,C3N-00294-23,C3N-00560-21
69,C3L-00422-26,C3L-01683-26,C3L-04376-25
70,C3N-02923-24,C3N-02237-22,C3L-02169-21
71,C3L-02508-22,C3N-03080-23,C3L-03976-28
72,C3L-02616-22,C3N-03929-22,C3L-03642-21
73,C3N-03764-22,C3N-02150-24,C3N-02143-23
74,C3L-02508-21,C3N-00704-23,C3N-01409-27
75,C3N-00560-22,C3N-02153-26,C3L-03984-21
76,C3N-04616-26,C3L-00893-25,C3N-02251-28
77,C3N-01022-26,C3N-02002-21,C3N-01415-26
78,C3L-02654-27,C3N-01842-26,C3L-03985-26
79,C3L-02508-24,C3N-02155-24,C3N-01019-24
80,C3L-01683-29,C3L-04370-25,C3N-00169-27
81,C3N-02251-27,C3N-02718-22,C3N-00223-24
82,C3L-00446-21,C3L-02616-21,C3L-04040-22
83,C3N-01413-22,C3N-02421-21,C3L-04743-28
84,C3N-00180-24,C3L-02365-22,C3N-00549-26
85,C3N-04382-22,C3N-03073-21,C3L-04037-26
86,C3N-03238-26,C3N-02582-23,C3N-02088-21
87,C3L-04376-26,C3L-00893-23,C3L-02834-24
88,C3L-00263-25,C3N-04168-22,C3N-02153-21
89,C3L-04365-23,C3N-02920-23,C3N-02145-21
90,C3N-02282-25,C3L-02169-24,C3L-00009-21
91,C3L-03969-23,C3N-01823-23,C3L-03969-26
92,C3L-03969-25,C3N-00293-22,C3L-03462-22
93,C3N-02145-22,C3N-02142-26,C3L-02515-23
94,C3N-00959-27,C3N-01799-22,C3L-00604-21
95,C3L-02661-26,C3N-02423-23,C3N-02916-26
96,C3N-02149-26,C3N-03052-22,C3L-00009-26
97,C3L-04376-23,C3L-03262-26,C3L-01924-23
98,C3L-03268-26,C3N-03911-26,C3N-02142-24
99,C3N-02143-26,C3L-01924-27,C3N-04297-24
100,C3L-04040-27,C3N-02572-21,C3N-03222-21
101,C3L-00263-21,C3L-01632-21,C3N-00199-27
102,C3N-00560-24,C3N-04166-23,C3N-00559-24
103,C3L-02958-21,C3N-00737-23,C3L-04743-25
104,C3L-00973-27,C3N-01071-26,C3N-01022-21
105,C3N-02572-23,C3N-00546-27,C3N-03890-21
106,C3L-04031-24,C3N-00294-25,C3N-02973-22
107,C3L-00093-21,C3N-02242-24,C3L-01330-24
108,C3L-03268-25,C3L-02643-24,C3N-01016-23
109,C3N-02230-21,C3N-00547-27,C3N-00579-23
110,C3L-02661-24,C3N-00556-24,C3L-03726-22
111,C3L-00604-26,C3L-02967-26,C3L-02661-27
112,C3L-04033-22,C3L-04373-21,C3N-00704-22
113,C3N-01019-27,C3L-01632-22,C3N-02672-28
114,C3N-02143-22,C3L-04014-25,C3L-05411-25
115,C3N-02192-24,C3L-04871-24,C3L-04013-27
116,C3N-02764-21,C3L-05427-23,C3L-05369-25
117,C3N-01413-26,C3L-04871-28,C3L-04808-22
118,C3N-02929-22,C3L-06169-21,C3L-03963-26
119,C3N-02152-24,C3L-05417-24,C3L-04402-23
120,C3L-03976-27,C3L-02546-21,C3L-02660-22
121,C3L-00144-21,C3L-00415-21,C3L-04916-24
122,C3L-02616-25,C3N-03051-21,C3L-05221-26
123,C3L-03721-22,C3L-02619-28,C3L-04883-28
124,C3L-03679-22,C3L-02968-26,C3L-04086-21
125,C3N-04330-22,C3N-01028-27,C3L-02649-27
126,C3N-01488-23,C3L-04854-25,C3L-02619-27
127,C3N-02146-23,C3N-05630-26,C3N-03425-25
128,C3L-04370-28,C3L-02969-26,C3L-05399-28
129,C3N-04616-22,C3L-04728-21,C3L-05395-22
130,C3L-04033-28,C3L-04013-21,C3L-02164-26
131,C3L-03679-21,C3L-05393-26,C3N-02688-30
132,C3N-02424-23,C3N-00247-23,C3L-05411-23
133,C3N-00572-23,C3L-04804-26,C3L-05172-21
134,C3N-02149-24,C3L-05020-21,C3N-05629-21
135,C3L-00446-26,C3L-05399-27,C3L-04922-24
136,C3N-01419-24,C3L-04749-22,C3L-00927-22
137,C3L-01683-28,C3L-04792-21,C3N-01025-26
138,C3L-02954-21,C3L-02168-24,C3L-02648-23
139,C3L-00263-24,C3L-04378-27,C3L-04861-24
140,C3L-04757-24,C3L-04749-27,C3N-00221-25
141,C3N-02150-21,C3N-02494-23,C3L-05225-25
142,C3L-02129-24,C3L-02552-23,C3L-04336-21
143,C3N-02718-23,C3L-02625-26,C3N-01018-21
144,C3L-01632-26,C3N-00839-22,C3N-03486-22
145,C3L-04031-25,C3N-04155-26,C3L-04746-23
146,C3L-02643-27,C3L-04883-22,C3L-00445-26
147,C3L-00422-22,C3L-04874-23,C3N-04124-22
148,C3N-00559-21,C3L-02669-28,C3L-02619-26
149,C3N-02929-23,C3L-04379-24,C3L-03965-28
150,C3N-02144-21,C3L-04378-26,C3L-05394-28
151,C3N-04180-30,C3L-02127-23,C3L-04749-24
152,C3N-02729-21,C3L-02168-22,C3L-02163-23
153,C3N-00550-26,C3L-05398-27,C3L-05145-23
154,C3N-01489-27,C3N-03092-21,C3N-02523-23
155,C3N-03054-23,C3L-03987-22,C3N-02289-26
156,C3N-02950-21,C3L-04858-22,C3L-04878-22
157,C3N-02728-22,C3L-03963-23,C3L-04856-22
158,C3N-00551-26,C3L-02619-24,C3N-02425-23
159,C3N-02149-27,C3L-03272-22,C3N-00309-23
160,C3N-04173-29,C3L-05395-28,C3N-02339-22
