,train,val,test
0,C3N-01842-21,C3L-01330-21,C3L-03969-22
1,C3L-00893-22,C3L-04031-24,C3L-02365-21
2,C3N-02242-23,C3N-02090-21,C3N-00580-21
3,C3N-01023-23,C3N-02916-22,C3N-00574-21
4,C3L-02169-22,C3N-03921-22,C3N-02145-21
5,C3L-01632-23,C3L-00368-21,C3L-03976-23
6,C3N-01016-23,C3L-01862-23,C3N-00549-21
7,C3N-01405-23,C3N-02587-21,C3N-02088-22
8,C3N-00959-21,C3L-03726-22,C3N-01409-24
9,C3L-01330-22,C3N-02141-22,C3L-00446-24
10,C3N-02582-22,C3N-00580-24,C3N-02379-21
11,C3N-01074-22,C3N-02588-21,C3N-02153-23
12,C3N-02721-22,C3L-04031-22,C3L-00279-22
13,C3N-00959-22,C3N-01030-21,C3N-01842-23
14,C3N-02237-21,C3N-00223-24,C3N-00738-21
15,C3L-02834-21,C3N-02282-25,C3L-02513-21
16,C3N-00737-23,C3N-03238-23,C3L-02616-22
17,C3L-03985-21,C3L-02515-22,C3N-00199-21
18,C3N-01489-22,C3L-02513-22,C3N-03202-21
19,C3N-02242-21,C3L-03984-24,C3N-00167-24
20,C3N-02281-23,C3N-02234-23,C3L-01924-25
21,C3N-00203-23,C3N-01416-23,C3L-00263-24
22,C3N-02923-24,C3L-01682-21,C3L-04040-23
23,C3N-02146-21,C3N-01016-22,C3N-01416-21
24,C3N-02237-24,C3L-04031-25,C3N-02158-24
25,C3N-03073-21,C3N-01071-22,C3N-00579-22
26,C3N-02240-21,C3N-02192-24,C3N-02146-23
27,C3N-02067-21,C3N-02928-22,C3N-02146-22
28,C3N-03212-22,C3N-04382-21,C3L-02508-23
29,C3L-00279-23,C3L-04365-25,C3N-00549-22
30,C3L-02348-21,C3L-03268-22,C3L-00279-21
31,C3N-01409-21,C3N-03238-21,C3L-02345-21
32,C3N-02922-24,C3N-00217-24,C3N-01022-24
33,C3N-00433-24,C3N-02919-23,C3N-03225-23
34,C3N-02757-21,C3N-02143-22,C3N-02089-22
35,C3L-00913-23,C3N-02230-21,C3N-03233-22
36,C3L-02654-22,C3L-02560-21,C3N-04168-21
37,C3N-02948-21,C3L-02654-25,C3N-02433-21
38,C3L-04757-25,C3L-02661-23,C3L-00422-23
39,C3N-01074-24,C3L-02165-22,C3N-03233-23
40,C3N-01413-21,C3N-03222-21,C3N-01022-22
41,C3N-00294-21,C3L-02616-21,C3N-00551-23
42,C3N-02143-24,C3N-02149-22,C3N-00547-21
43,C3N-00294-24,C3N-00545-23,C3N-00552-21
44,C3N-00572-24,C3L-00422-21,C3L-02219-21
45,C3L-03679-22,C3N-02237-22,C3N-03225-22
46,C3L-02345-22,C3N-03052-22,C3N-00552-24
47,C3N-03210-21,C3L-02616-23,C3L-02643-21
48,C3N-00433-22,C3L-04037-21,C3L-02129-23
49,C3L-03969-21,C3N-03765-27,C3L-00893-21
50,C3N-02149-23,C3N-00550-21,C3L-00001-21
51,C3N-00180-23,C3L-00604-23,C3N-02144-21
52,C3N-03054-21,C3L-03969-23,C3L-04759-22
53,C3N-02529-22,C3N-03063-22,C3L-00422-22
54,C3N-02002-23,C3N-02242-24,C3L-00446-23
55,C3N-02919-21,C3N-00545-24,C3N-03420-21
56,C3L-03271-21,C3N-02728-22,C3N-00545-21
57,C3N-00180-21,C3N-02237-23,C3N-02150-22
58,C3N-03222-22,C3L-00893-23,C3N-00546-21
59,C3N-02729-22,C3N-00180-22,C3L-04759-23
60,C3N-02142-24,C3L-02365-24,C3N-02423-22
61,C3N-00549-24,C3N-00556-22,C3N-00433-23
62,C3L-00446-21,C3L-02957-22,C3L-03721-21
63,C3N-02572-22,C3N-02152-22,C3N-01022-21
64,C3N-01072-22,C3L-02957-23,C3N-01072-21
65,C3N-02155-23,C3N-02141-24,C3L-02549-21
66,C3L-03976-24,C3L-01924-23,C3L-00444-23
67,C3N-02090-23,C3L-02660-24,C3L-05398-24
68,C3N-00547-24,C3L-03272-23,C3L-04014-25
69,C3N-00578-21,C3L-05393-23,C3N-03882-21
70,C3N-02090-22,C3N-02375-21,C3N-04155-21
71,C3N-03911-23,C3N-03093-24,C3N-05079-21
72,C3N-01030-22,C3L-05145-24,C3L-05394-21
73,C3N-01488-24,C3L-03961-21,C3N-00211-21
74,C3N-01071-24,C3L-05212-25,C3L-04922-23
75,C3N-01416-22,C3L-04872-21,C3L-02168-24
76,C3N-02152-23,C3L-01285-21,C3L-05427-21
77,C3L-03985-25,C3L-04014-24,C3L-04866-22
78,C3L-02129-21,C3L-02163-23,C3N-03093-23
79,C3L-00080-21,C3N-02339-23,C3L-03982-24
80,C3N-01024-24,C3L-02552-22,C3L-05225-23
81,C3L-02661-24,C3L-04361-24,C3N-02435-21
82,C3N-02240-22,C3L-02891-21,C3L-03962-22
83,C3N-02928-21,C3L-04861-22,C3L-03987-25
84,C3L-02513-23,C3L-05427-22,C3N-04167-23
85,C3N-02922-23,C3N-00221-24,C3L-00965-23
86,C3N-03074-22,C3L-04871-24,C3L-02963-21
87,C3N-01410-24,C3L-02648-22,C3L-04792-21
