dir,case_id,slide_id,label
/storage/Pathology/Patches/TCGA-frozen1,TCGA-91-8499-01A-01-BS1.5defdd3c-e8ab-4b69-b857-4903584f3b62,TCGA-91-8499-01A-01-BS1.5defdd3c-e8ab-4b69-b857-4903584f3b62,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-DV-5575-01A-01-TS1.18dc95b4-24a2-4673-88e1-73c6a76391bd,TCGA-DV-5575-01A-01-TS1.18dc95b4-24a2-4673-88e1-73c6a76391bd,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-24-2297-11A-01-TS1.db542639-c174-4e08-befb-e19683a42aa6,TCGA-24-2297-11A-01-TS1.db542639-c174-4e08-befb-e19683a42aa6,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-BA-4077-01B-01-BS1.6a34e071-95cb-4886-8b46-1a4aedfd7dc9,TCGA-BA-4077-01B-01-BS1.6a34e071-95cb-4886-8b46-1a4aedfd7dc9,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-ZJ-AB0H-01A-01-TS1.B8F4F757-7FD9-4244-93D6-532771BDBE4A,TCGA-ZJ-AB0H-01A-01-TS1.B8F4F757-7FD9-4244-93D6-532771BDBE4A,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-AA-A00Q-01A-03-TS3.2de5ebb5-a5fe-4305-9093-3cbbda389c4f,TCGA-AA-A00Q-01A-03-TS3.2de5ebb5-a5fe-4305-9093-3cbbda389c4f,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-DS-A1OA-01A-01-TSA.36e29ed6-b98a-4db7-beb7-a1f1e95960ab,TCGA-DS-A1OA-01A-01-TSA.36e29ed6-b98a-4db7-beb7-a1f1e95960ab,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-BS-A0TA-01A-01-TS1.97560966-7c77-4e09-9cf8-294de46441cf,TCGA-BS-A0TA-01A-01-TS1.97560966-7c77-4e09-9cf8-294de46441cf,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-DG-A2KH-01A-02-MSB.2E262317-EE18-48E9-A922-1EC92F75C77E,TCGA-DG-A2KH-01A-02-MSB.2E262317-EE18-48E9-A922-1EC92F75C77E,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-AF-A56N-01A-01-TSA.B050D9AA-431B-4B38-990B-5A249510398C,TCGA-AF-A56N-01A-01-TSA.B050D9AA-431B-4B38-990B-5A249510398C,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-61-2611-02A-01-TS1.b2205ed4-39b1-4276-a974-edd03dd8cb45,TCGA-61-2611-02A-01-TS1.b2205ed4-39b1-4276-a974-edd03dd8cb45,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-N8-A4PM-01A-01-TS1.9896F0EA-8948-4FEE-B3BE-F3E684E47E58,TCGA-N8-A4PM-01A-01-TS1.9896F0EA-8948-4FEE-B3BE-F3E684E47E58,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-VS-AA62-01A-01-TS1.596FB6D9-2CAB-437D-91C8-8B6A541C3761,TCGA-VS-AA62-01A-01-TS1.596FB6D9-2CAB-437D-91C8-8B6A541C3761,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-A7-A26J-01B-02-BS2.2BDFB544-F62A-402C-9D97-DE2B6766DEDC,TCGA-A7-A26J-01B-02-BS2.2BDFB544-F62A-402C-9D97-DE2B6766DEDC,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-CI-6620-01A-01-TS1.2d228a5b-79fc-424a-b900-29b3e0258ef0,TCGA-CI-6620-01A-01-TS1.2d228a5b-79fc-424a-b900-29b3e0258ef0,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-BP-4355-11A-01-BS1.e492ceb1-da55-46aa-aebb-eb2fc6470605,TCGA-BP-4355-11A-01-BS1.e492ceb1-da55-46aa-aebb-eb2fc6470605,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-49-6767-01A-01-TS1.a37e2710-4f87-40d1-8601-19fbeb5a1f03,TCGA-49-6767-01A-01-TS1.a37e2710-4f87-40d1-8601-19fbeb5a1f03,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-EB-A41B-01A-01-TSA.BBEDB582-7CE9-492C-A781-6D1135278841,TCGA-EB-A41B-01A-01-TSA.BBEDB582-7CE9-492C-A781-6D1135278841,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-B5-A0K6-01A-01-BSA.ff953551-3378-4a18-8ab0-22fc1bd8807f,TCGA-B5-A0K6-01A-01-BSA.ff953551-3378-4a18-8ab0-22fc1bd8807f,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-CQ-7068-01A-01-TS1.2d17b55b-e0ff-4a8e-b08e-ae490e3f699c,TCGA-CQ-7068-01A-01-TS1.2d17b55b-e0ff-4a8e-b08e-ae490e3f699c,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-XV-AB01-06A-01-TS1.6A2D1BB2-F0C1-4C1E-9FAD-383866AA51BD,TCGA-XV-AB01-06A-01-TS1.6A2D1BB2-F0C1-4C1E-9FAD-383866AA51BD,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-EI-6506-01A-01-BS1.70ea7d1d-1884-44d7-a009-57155894ebfd,TCGA-EI-6506-01A-01-BS1.70ea7d1d-1884-44d7-a009-57155894ebfd,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-60-2710-01A-01-BS1.2e7e5a57-cb39-44d5-9342-1d0e3cfbaa84,TCGA-60-2710-01A-01-BS1.2e7e5a57-cb39-44d5-9342-1d0e3cfbaa84,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-AA-3664-01A-01-TS1.55511d37-6872-48a1-9a38-728cedc6ff8f,TCGA-AA-3664-01A-01-TS1.55511d37-6872-48a1-9a38-728cedc6ff8f,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-RY-A845-01A-01-TS1.5FE99454-68A7-4675-967A-A3D07AE8F663,TCGA-RY-A845-01A-01-TS1.5FE99454-68A7-4675-967A-A3D07AE8F663,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-BW-A5NP-01A-01-TSA.1BF54BFA-80AC-4475-B92D-51BC1458D208,TCGA-BW-A5NP-01A-01-TSA.1BF54BFA-80AC-4475-B92D-51BC1458D208,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-D1-A102-01A-01-TSA.22d0b59a-ca62-4fbb-a34b-50544a5761eb,TCGA-D1-A102-01A-01-TSA.22d0b59a-ca62-4fbb-a34b-50544a5761eb,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-B0-5081-01A-01-TS1.88d098af-6f5a-4bee-82d3-447708467d31,TCGA-B0-5081-01A-01-TS1.88d098af-6f5a-4bee-82d3-447708467d31,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-AA-A01S-11A-02-BS2.669c7f9a-b1c2-4c6e-9cb8-44a76fa45bc5,TCGA-AA-A01S-11A-02-BS2.669c7f9a-b1c2-4c6e-9cb8-44a76fa45bc5,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-A8-A07R-01A-01-BS1.12d7cbf6-6c9e-43b0-b386-4ba1a0a29e04,TCGA-A8-A07R-01A-01-BS1.12d7cbf6-6c9e-43b0-b386-4ba1a0a29e04,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-78-7161-01A-01-BS1.2bad8f79-9d26-45f2-a53c-f70cf2263846,TCGA-78-7161-01A-01-BS1.2bad8f79-9d26-45f2-a53c-f70cf2263846,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-A2-A0EN-01A-01-TSA.d57caa16-813c-41c9-9b9a-3e906e576bb0,TCGA-A2-A0EN-01A-01-TSA.d57caa16-813c-41c9-9b9a-3e906e576bb0,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-DJ-A13X-01A-01-TSA.cd318a1b-cca2-4548-a0a7-aa3aca67544d,TCGA-DJ-A13X-01A-01-TSA.cd318a1b-cca2-4548-a0a7-aa3aca67544d,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-02-0010-01A-01-TS2.dabc8968-8590-40e9-9916-6bc523a85bb4,TCGA-02-0010-01A-01-TS2.dabc8968-8590-40e9-9916-6bc523a85bb4,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-JX-A3Q8-01A-01-TS1.717EA52B-7BD9-40F3-AB09-9CC5A999D302,TCGA-JX-A3Q8-01A-01-TS1.717EA52B-7BD9-40F3-AB09-9CC5A999D302,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-62-8394-01A-01-BS1.0f4005f6-a14a-4cc8-8ce8-62c9cfbd2e3b,TCGA-62-8394-01A-01-BS1.0f4005f6-a14a-4cc8-8ce8-62c9cfbd2e3b,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-N9-A4Q1-01A-01-TS1.E23C045C-C5AD-4DF8-B401-4FBDBE6D0857,TCGA-N9-A4Q1-01A-01-TS1.E23C045C-C5AD-4DF8-B401-4FBDBE6D0857,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-3A-A9IL-01A-01-TS1.F811C83B-1C85-4F69-9E14-E5104E385D84,TCGA-3A-A9IL-01A-01-TS1.F811C83B-1C85-4F69-9E14-E5104E385D84,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-AA-3693-01A-01-TS1.3caeb4c8-4c88-4f06-85c0-dc50ed8f0bfd,TCGA-AA-3693-01A-01-TS1.3caeb4c8-4c88-4f06-85c0-dc50ed8f0bfd,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-AC-A3OD-01B-06-BS6.DB7A09BB-5A66-45B0-A2CE-657BA8BC2E38,TCGA-AC-A3OD-01B-06-BS6.DB7A09BB-5A66-45B0-A2CE-657BA8BC2E38,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-B6-A0RU-01A-01-BSA.7ddc93c5-d027-488b-97e4-eccd89c5deae,TCGA-B6-A0RU-01A-01-BSA.7ddc93c5-d027-488b-97e4-eccd89c5deae,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-G6-A8L8-01A-02-TSB.D36F65A7-536A-4D07-AC98-BDC0A260EE3B,TCGA-G6-A8L8-01A-02-TSB.D36F65A7-536A-4D07-AC98-BDC0A260EE3B,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-BR-4201-01A-01-TS1.756b8429-5499-4c4a-a855-ef21a9848322,TCGA-BR-4201-01A-01-TS1.756b8429-5499-4c4a-a855-ef21a9848322,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-EO-A3AS-01A-01-TS1.037BE131-53EA-4B16-9634-D2DA2E9D655A,TCGA-EO-A3AS-01A-01-TS1.037BE131-53EA-4B16-9634-D2DA2E9D655A,OnlyForAggerator
/storage/Pathology/Patches/TCGA-frozen1,TCGA-06-A5U0-01A-01-TS1.EFD98C6D-F35C-45F9-A2AA-C76EF1C12FE9,TCGA-06-A5U0-01A-01-TS1.EFD98C6D-F35C-45F9-A2AA-C76EF1C12FE9,OnlyForAggerator
