,train,val,test
0,TUPAC-TR-001,TUPAC-TR-399,TUPAC-TR-140
1,TUPAC-TR-006,TUPAC-TR-234,TUPAC-TR-139
2,TUPAC-TR-008,TUPAC-TR-338,TUPAC-TR-246
3,TUPAC-TR-009,TUPAC-TR-407,TUPAC-TR-321
4,TUPAC-TR-010,TUPAC-TR-031,TUPAC-TR-035
5,TUPAC-TR-014,TUPAC-TR-312,TUPAC-TR-406
6,TUPAC-TR-015,TUPAC-TR-435,TUPAC-TR-467
7,TUPAC-TR-016,TUPAC-TR-177,TUPAC-TR-260
8,TUPAC-TR-017,TUPAC-TR-428,TUPAC-TR-123
9,TUPAC-TR-018,TUPAC-TR-028,TUPAC-TR-316
10,TUPAC-TR-020,TUPAC-TR-488,TUPAC-TR-168
11,TUPAC-TR-022,TUPAC-TR-299,TUPAC-TR-284
12,TUPAC-TR-025,TUPAC-TR-386,TUPAC-TR-166
13,TUPAC-TR-037,TUPAC-TR-455,TUPAC-TR-307
14,TUPAC-TR-042,TUPAC-TR-112,TUPAC-TR-060
15,TUPAC-TR-044,TUPAC-TR-290,TUPAC-TR-332
16,TUPAC-TR-050,TUPAC-TR-136,TUPAC-TR-341
17,TUPAC-TR-051,TUPAC-TR-387,TUPAC-TR-278
18,TUPAC-TR-052,TUPAC-TR-411,TUPAC-TR-263
19,TUPAC-TR-055,TUPAC-TR-085,TUPAC-TR-049
20,TUPAC-TR-056,TUPAC-TR-461,TUPAC-TR-427
21,TUPAC-TR-057,TUPAC-TR-109,TUPAC-TR-401
22,TUPAC-TR-058,TUPAC-TR-362,TUPAC-TR-496
23,TUPAC-TR-061,TUPAC-TR-236,TUPAC-TR-486
24,TUPAC-TR-064,TUPAC-TR-238,TUPAC-TR-208
25,TUPAC-TR-066,TUPAC-TR-181,TUPAC-TR-293
26,TUPAC-TR-068,TUPAC-TR-336,TUPAC-TR-154
27,TUPAC-TR-070,TUPAC-TR-271,TUPAC-TR-311
28,TUPAC-TR-072,TUPAC-TR-243,TUPAC-TR-013
29,TUPAC-TR-078,TUPAC-TR-003,TUPAC-TR-297
30,TUPAC-TR-079,TUPAC-TR-310,TUPAC-TR-002
31,TUPAC-TR-083,TUPAC-TR-443,TUPAC-TR-382
32,TUPAC-TR-091,TUPAC-TR-048,TUPAC-TR-088
33,TUPAC-TR-094,TUPAC-TR-032,TUPAC-TR-239
34,TUPAC-TR-099,TUPAC-TR-103,TUPAC-TR-370
35,TUPAC-TR-100,TUPAC-TR-098,TUPAC-TR-034
36,TUPAC-TR-101,TUPAC-TR-207,TUPAC-TR-175
37,TUPAC-TR-105,TUPAC-TR-328,TUPAC-TR-485
38,TUPAC-TR-113,TUPAC-TR-089,TUPAC-TR-122
39,TUPAC-TR-114,TUPAC-TR-077,TUPAC-TR-158
40,TUPAC-TR-116,TUPAC-TR-186,TUPAC-TR-041
41,TUPAC-TR-120,TUPAC-TR-298,TUPAC-TR-219
42,TUPAC-TR-126,TUPAC-TR-104,TUPAC-TR-492
43,TUPAC-TR-128,TUPAC-TR-045,TUPAC-TR-063
44,TUPAC-TR-129,TUPAC-TR-206,TUPAC-TR-442
45,TUPAC-TR-130,TUPAC-TR-268,TUPAC-TR-331
46,TUPAC-TR-131,TUPAC-TR-193,TUPAC-TR-121
47,TUPAC-TR-141,TUPAC-TR-257,TUPAC-TR-059
48,TUPAC-TR-142,TUPAC-TR-279,TUPAC-TR-227
49,TUPAC-TR-144,TUPAC-TR-395,TUPAC-TR-165
50,TUPAC-TR-145,TUPAC-TR-416,TUPAC-TR-425
51,TUPAC-TR-149,,
52,TUPAC-TR-150,,
53,TUPAC-TR-153,,
54,TUPAC-TR-163,,
55,TUPAC-TR-164,,
56,TUPAC-TR-169,,
57,TUPAC-TR-170,,
58,TUPAC-TR-171,,
59,TUPAC-TR-173,,
60,TUPAC-TR-176,,
61,TUPAC-TR-180,,
62,TUPAC-TR-182,,
63,TUPAC-TR-183,,
64,TUPAC-TR-184,,
65,TUPAC-TR-188,,
66,TUPAC-TR-190,,
67,TUPAC-TR-191,,
68,TUPAC-TR-196,,
69,TUPAC-TR-198,,
70,TUPAC-TR-201,,
71,TUPAC-TR-203,,
72,TUPAC-TR-204,,
73,TUPAC-TR-205,,
74,TUPAC-TR-209,,
75,TUPAC-TR-210,,
76,TUPAC-TR-212,,
77,TUPAC-TR-213,,
78,TUPAC-TR-214,,
79,TUPAC-TR-216,,
80,TUPAC-TR-217,,
81,TUPAC-TR-218,,
82,TUPAC-TR-220,,
83,TUPAC-TR-221,,
84,TUPAC-TR-222,,
85,TUPAC-TR-224,,
86,TUPAC-TR-228,,
87,TUPAC-TR-232,,
88,TUPAC-TR-235,,
89,TUPAC-TR-241,,
90,TUPAC-TR-242,,
91,TUPAC-TR-247,,
92,TUPAC-TR-248,,
93,TUPAC-TR-250,,
94,TUPAC-TR-252,,
95,TUPAC-TR-254,,
96,TUPAC-TR-256,,
97,TUPAC-TR-258,,
98,TUPAC-TR-259,,
99,TUPAC-TR-261,,
100,TUPAC-TR-264,,
101,TUPAC-TR-266,,
102,TUPAC-TR-267,,
103,TUPAC-TR-269,,
104,TUPAC-TR-272,,
105,TUPAC-TR-273,,
106,TUPAC-TR-276,,
107,TUPAC-TR-277,,
108,TUPAC-TR-282,,
109,TUPAC-TR-289,,
110,TUPAC-TR-292,,
111,TUPAC-TR-295,,
112,TUPAC-TR-302,,
113,TUPAC-TR-304,,
114,TUPAC-TR-309,,
115,TUPAC-TR-313,,
116,TUPAC-TR-314,,
117,TUPAC-TR-315,,
118,TUPAC-TR-318,,
119,TUPAC-TR-319,,
120,TUPAC-TR-326,,
121,TUPAC-TR-327,,
122,TUPAC-TR-329,,
123,TUPAC-TR-334,,
124,TUPAC-TR-335,,
125,TUPAC-TR-339,,
126,TUPAC-TR-342,,
127,TUPAC-TR-343,,
128,TUPAC-TR-344,,
129,TUPAC-TR-345,,
130,TUPAC-TR-346,,
131,TUPAC-TR-347,,
132,TUPAC-TR-348,,
133,TUPAC-TR-350,,
134,TUPAC-TR-351,,
135,TUPAC-TR-352,,
136,TUPAC-TR-353,,
137,TUPAC-TR-355,,
138,TUPAC-TR-356,,
139,TUPAC-TR-359,,
140,TUPAC-TR-363,,
141,TUPAC-TR-365,,
142,TUPAC-TR-366,,
143,TUPAC-TR-368,,
144,TUPAC-TR-371,,
145,TUPAC-TR-372,,
146,TUPAC-TR-375,,
147,TUPAC-TR-377,,
148,TUPAC-TR-378,,
149,TUPAC-TR-383,,
150,TUPAC-TR-393,,
151,TUPAC-TR-397,,
152,TUPAC-TR-403,,
153,TUPAC-TR-404,,
154,TUPAC-TR-405,,
155,TUPAC-TR-415,,
156,TUPAC-TR-417,,
157,TUPAC-TR-418,,
158,TUPAC-TR-421,,
159,TUPAC-TR-422,,
160,TUPAC-TR-426,,
161,TUPAC-TR-430,,
162,TUPAC-TR-433,,
163,TUPAC-TR-436,,
164,TUPAC-TR-441,,
165,TUPAC-TR-444,,
166,TUPAC-TR-445,,
167,TUPAC-TR-447,,
168,TUPAC-TR-452,,
169,TUPAC-TR-453,,
170,TUPAC-TR-454,,
171,TUPAC-TR-456,,
172,TUPAC-TR-460,,
173,TUPAC-TR-463,,
174,TUPAC-TR-464,,
175,TUPAC-TR-465,,
176,TUPAC-TR-468,,
177,TUPAC-TR-471,,
178,TUPAC-TR-472,,
179,TUPAC-TR-474,,
180,TUPAC-TR-475,,
181,TUPAC-TR-476,,
182,TUPAC-TR-477,,
183,TUPAC-TR-480,,
